Date,Flow
2005-08-24,1.9603
2005-08-25,1.6459
2005-08-26,1.4039
2005-08-27,0.0
2005-08-28,1.5234
2005-08-29,1.3243
2005-08-30,1.1568
2005-08-31,1.0039
2005-09-01,0.7969
2005-09-02,0.6524
2005-09-03,0.542
2005-09-04,0.4714
2005-09-05,1.2835
2005-09-06,1.1426
2005-09-07,1.3629
2005-09-08,5.9436
2005-09-09,8.9442
2005-09-10,3.207
2005-09-11,2.5977
2005-09-12,2.4114
2005-09-13,2.0337
2005-09-14,1.8857
2005-09-15,1.7146
2005-09-16,1.3369
2005-09-17,1.1671
2005-09-18,0.9772
2005-09-19,0.9709
2005-09-20,0.9349
2005-09-21,0.8322
2005-09-22,0.8207
2005-09-23,0.8407
2005-09-24,0.8475
2005-09-25,1.106
2005-09-26,3.1218
2005-09-27,2.4628
2005-09-28,2.0493
2005-09-29,1.6208
2005-09-30,1.2835
2005-10-01,1.1091
2005-10-02,0.9526
2005-10-03,0.9145
2005-10-04,0.9108
2005-10-05,3.2658
2005-10-06,0.9681
2005-10-07,0.9098
2005-10-08,0.9058
2005-10-09,0.8559
2005-10-10,0.8133
2005-10-11,0.9599
2005-10-12,1.2114
2005-10-13,126.7271
2005-10-14,106.3954
2005-10-15,83.8923
2005-10-16,56.06
2005-10-17,24.1645
2005-10-18,43.8515
2005-10-19,78.1382
2005-10-20,25.5787
2005-10-21,18.684
2005-10-22,14.1628
2005-10-23,10.4335
2005-10-24,7.4818
2005-10-25,5.9251
2005-10-26,5.3612
2005-10-27,4.1349
2005-10-28,3.8809
2005-10-29,3.7095
2005-10-30,3.5334
2005-10-31,3.2658
2005-11-01,2.8959
2005-11-02,2.7356
2005-11-03,2.7757
2005-11-04,2.7832
2005-11-05,3.1622
2005-11-06,2.6245
2005-11-07,2.4517
2005-11-08,2.3539
2005-11-09,3.3342
2005-11-10,5.0948
2005-11-11,3.2088
2005-11-12,2.8079
2005-11-13,8.4573
2005-11-14,33.9793
2005-11-15,159.5316
2005-11-16,46.6761
2005-11-17,25.8409
2005-11-18,18.1208
2005-11-19,14.4788
2005-11-20,12.0292
2005-11-21,9.8608
2005-11-22,7.8824
2005-11-23,6.2044
2005-11-24,5.2237
2005-11-25,4.837
2005-11-26,5.8916
2005-11-27,4.3356
2005-11-28,4.0085
2005-11-29,3.3865
2005-11-30,3.1622
2005-12-01,5.3332
2005-12-02,8.2672
2005-12-03,8.3391
2011-07-16,5.0664
2011-07-17,4.848
2011-07-18,3.6327
2011-07-19,4.1633
2011-07-20,4.5442
2011-07-21,4.9618
2011-07-22,5.5122
2011-07-23,5.4361
2011-07-24,5.6251
2011-07-25,4.872
2011-07-26,21.0576
2011-07-27,71.2866
2011-07-28,19.5774
2011-07-29,10.9476
2011-07-30,8.9918
2011-07-31,7.8045
2011-08-01,6.8404
2011-08-02,5.831
2011-08-03,7.7027
2011-08-04,13.8503
2011-08-05,58.6034
2011-08-06,86.2788
2011-08-07,44.79
2011-08-08,33.0585
2011-08-09,30.3518
2011-08-10,24.4045
2011-08-11,3.9005625
2011-08-12,14.4812
2011-08-13,9.847
2011-08-14,8.201
2011-08-15,8.4777
2011-08-16,7.8156
2011-08-17,7.2716
2011-08-18,6.9664
2011-08-19,5.6866
2011-08-20,5.2475
2011-08-21,4.8066
2011-08-22,4.5872
2011-08-23,4.2108
2011-08-24,4.332
2011-08-25,4.3938
2011-08-26,4.3652
2011-08-27,5.0058
2011-08-28,4.3537
2011-08-29,4.0358
2011-08-30,3.7434
2011-08-31,3.9006
2011-09-01,3.1389
2011-09-02,2.9698
2011-09-03,3.2729
2011-09-04,3.0053
2011-09-05,3.9197
2011-09-06,3.5272
2011-09-07,3.1129
2011-09-08,3.0062
2011-09-09,2.9599
2011-09-10,2.8533
2011-09-11,2.534645833
2011-09-12,2.9298
2011-09-13,2.7789
2011-09-14,2.6279
2011-09-15,2.4523
2011-09-16,2.5001
2011-09-17,2.6361
2011-09-18,8.9728
2011-09-19,4.0203
2011-09-20,3.1925
2011-09-21,2.9254
2011-09-22,2.5988
2011-09-23,2.5158
2011-09-24,2.8442
2011-09-25,2.7875
2011-09-26,2.7157
2011-09-27,2.7076
2011-09-28,2.5826
2011-09-29,2.522
2011-09-30,2.5346
2011-10-01,2.5088
2011-10-02,2.115
2011-10-03,3.2839
2011-10-04,3.2908
2011-10-05,2.4398
2011-10-06,2.2037
2011-10-07,1.4666
2011-10-08,1.7597
2011-10-09,2.1955
2011-10-10,2.3943
2011-10-11,15.56957986
2011-10-12,2.3884
2011-10-13,2.3249
2011-10-14,2.3784
2011-10-15,2.3443
2011-10-16,2.4056
2011-10-17,2.6242
2011-10-18,3.3818
2011-10-19,3.1608
2011-10-20,3.3139
2011-10-21,2.9919
2011-10-22,3.0294
2011-10-23,14.9668
2011-10-24,99.2445
2011-10-25,105.1394
2011-10-26,13.0325
2011-10-27,9.833
2011-10-28,72.1905
2011-10-29,53.2908
2011-10-30,23.2598
2011-10-31,15.5696
2011-11-01,14.2421
2011-11-02,11.5543
2011-11-03,13.4316
2011-11-04,40.6367
2011-11-05,85.7043
2011-11-06,143.2013
2011-11-07,151.6832
2011-11-08,56.7121
2011-11-09,33.6306
2011-11-10,26.8745
2011-11-11,76.20683351
2011-11-12,23.362
2011-11-13,30.9166
2011-11-14,40.5935
2011-11-15,43.1752
2011-11-16,227.1356
2011-11-17,188.1423
2011-11-18,137.8202
2011-11-19,95.4823
2011-11-20,101.9297
2011-11-21,170.2177
2011-11-22,323.133
2011-11-23,218.9684
2011-11-24,182.4841
2011-11-25,160.7778
2011-11-26,121.0909
2011-11-27,103.2796
2011-11-28,98.867
2011-11-29,86.2707
2011-11-30,76.2068
2011-12-01,65.0819
2011-12-02,56.1248
2011-12-03,51.846
2011-12-04,49.3243
2011-12-05,45.81
2011-12-06,44.7488
2011-12-07,39.2947
2011-12-08,37.9597
2011-12-09,37.412
2011-12-10,33.601
2011-12-11,19.98753125
2011-12-12,33.156
2011-12-13,27.4266
2011-12-14,26.4773
2011-12-15,26.4735
2011-12-16,26.6852
2011-12-17,31.0454
2011-12-18,27.5847
2011-12-19,30.2764
2011-12-20,29.8296
2011-12-21,28.9911
2011-12-22,26.8267
2011-12-23,23.6067
2011-12-24,19.848
2011-12-25,20.7083
2011-12-26,21.4168
2011-12-27,22.1091
2011-12-28,22.4447
2011-12-29,19.0034
2011-12-30,19.8449
2011-12-31,19.9875
2012-01-01,19.7487
2012-01-02,20.6175
2012-01-03,20.5284
2012-01-04,17.0873
2012-01-05,16.3981
2012-01-06,13.3325
2012-01-07,17.026
2012-01-08,18.6791
2012-01-09,19.9034
2012-01-10,20.2993
2012-01-11,20.2673
2012-01-12,7.060833333
2012-01-13,18.3942
2012-01-14,17.7473
2012-01-15,16.9302
2012-01-16,17.3523
2012-01-17,22.3474
2012-01-18,19.4092
2012-01-19,14.4948
2012-01-20,10.2206
2012-01-21,9.9153
2012-01-22,9.9006
2012-01-23,9.4738
2012-01-24,8.2185
2012-01-25,8.8689
2012-01-26,8.1432
2012-01-27,8.1563
2012-01-28,8.1463
2012-01-29,7.03
2012-01-30,7.7536
2012-01-31,7.0608
2012-02-01,7.1898
2012-02-02,6.1156
2012-02-03,5.389
2012-02-04,4.5118
2012-02-05,5.1471
2012-02-06,4.5244
2012-02-07,4.1247
2012-02-08,5.4954
2012-02-09,5.1663
2012-02-10,4.1932
2012-02-11,4.1317
2012-02-12,5.136763889
2012-02-13,4.0788
2012-02-14,4.2897
2012-02-15,4.4992
2012-02-16,3.949
2012-02-17,4.4849
2012-02-18,4.8532
2012-02-19,4.8363
2012-02-20,3.8641
2012-02-21,4.4993
2012-02-22,4.586
2012-02-23,4.4224
2012-02-24,4.7611
2012-02-25,5.0166
2012-02-26,4.4582
2012-02-27,4.9067
2012-02-28,5.1002
2012-02-29,5.1368
2012-03-01,5.04
2012-03-02,4.9
2012-03-03,5.0
2012-03-04,5.07
2012-03-05,3.92
2012-03-06,4.32
2012-03-07,4.72
2012-03-08,3.66
2012-03-09,3.47
2012-03-10,3.9
2012-03-11,3.63
2012-03-12,24.47
2012-03-13,3.55
2012-03-14,3.46
2012-03-15,3.37
2012-03-16,3.29
2012-03-17,3.33
2012-03-18,3.24
2012-03-19,3.12
2012-03-20,13.68
2012-03-21,12.07
2012-03-22,13.2
2012-03-23,18.89
2012-03-24,20.75
2012-03-25,20.82
2012-03-26,21.86
2012-03-27,20.61
2012-03-28,20.32
2012-03-29,20.57
2012-03-30,24.08
2012-03-31,24.47
2012-04-01,4.76
2012-04-02,4.51
2012-04-03,5.62
2012-04-04,7.22
2012-04-05,6.38
2012-04-06,5.53
2012-04-07,4.84
2012-04-08,4.66
2012-04-09,4.34
2012-04-10,4.35
2012-04-11,4.32
2012-04-12,5.23
2012-04-13,5.07
2012-04-14,5.05
2012-04-15,5.75
2012-04-16,4.78
2012-04-17,4.27
2012-04-18,4.37
2012-04-19,4.27
2012-04-20,4.28
2012-04-21,4.15
2012-04-22,4.17
2012-04-23,3.95
2012-04-24,3.97
2012-04-25,3.84
2012-04-26,4.66
2012-04-27,5.93
2012-04-28,5.13
2012-04-29,5.15
2012-04-30,5.23
2012-05-01,4.57
2012-05-02,4.5
2012-05-03,3.36
2012-05-04,2.87
2012-05-05,2.89
2012-05-06,3.62
2012-05-07,3.75
2012-05-08,3.54
2012-05-09,3.76
2012-05-10,3.73
2012-05-11,3.67
2012-05-12,6.08
2012-05-13,3.5
2012-05-14,4.55
2012-05-15,4.11
2012-05-16,3.35
2012-05-17,3.02
2012-05-18,2.85
2012-05-19,3.48
2012-05-20,6.84
2012-05-21,12.47
2012-05-22,12.3
2012-05-23,11.1
2012-05-24,9.91
2012-05-25,8.75
2012-05-26,7.72
2012-05-27,6.84
2012-05-28,6.08
2012-05-29,6.84
2012-05-30,6.08
2012-05-31,6.08
2012-06-01,6.08
2012-06-02,6.08
2012-06-03,6.08
2012-06-04,6.84
2012-06-05,5.42
2012-06-06,3.37
2012-06-07,2.98
2012-06-08,2.65
2012-06-09,1.49
2012-06-10,1.71
2012-06-11,2.98
2012-06-12,3.82
2012-06-13,4.84
2012-06-14,3.82
2012-06-15,3.37
2012-06-16,3.82
2012-06-17,4.84
2012-06-18,4.84
2012-06-19,4.84
2012-06-20,4.84
2012-06-21,4.84
2012-06-22,3.37
2012-06-23,3.37
2012-06-24,4.84
2012-06-25,4.84
2012-06-26,5.42
2012-06-27,6.06
2012-06-28,4.33
2012-06-29,4.33
2012-06-30,3.82
2012-07-01,4.84
2012-07-02,5.42
2012-07-03,4.31
2012-07-04,4.31
2012-07-05,3.82
2012-07-06,3.82
2012-07-07,3.37
2012-07-08,3.37
2012-07-09,3.37
2012-07-10,3.37
2012-07-11,3.37
2012-07-12,2.98
2012-07-13,3.82
2012-07-14,3.82
2012-07-15,4.84
2012-07-16,6.08
2012-07-17,7.72
2012-07-18,7.72
2012-07-19,7.84
2012-07-20,3.37
2012-07-21,2.65
2012-07-22,2.65
2012-07-23,2.65
2012-07-24,2.65
2012-07-25,2.65
2012-07-26,2.65
2012-07-27,2.65
2012-07-28,2.65
2012-07-29,2.65
2012-07-30,2.65
2012-07-31,2.98
2012-08-01,2.98
2012-08-02,2.98
2012-08-03,2.98
2012-08-04,2.65
2012-08-05,2.65
2012-08-06,2.65
2012-08-07,2.38
2012-08-08,2.38
2012-08-09,2.14
2012-08-10,2.14
2012-08-11,2.14
2012-08-12,4.31
2012-08-13,1.92
2012-08-14,1.92
2012-08-15,1.92
2012-08-16,1.92
2012-08-17,1.92
2012-08-18,1.92
2012-08-19,1.92
2012-08-20,1.92
2012-08-21,1.92
2012-08-22,1.92
2012-08-23,2.14
2012-08-24,2.65
2012-08-25,2.65
2012-08-26,2.65
2012-08-27,2.98
2012-08-28,2.98
2012-08-29,2.98
2012-08-30,4.84
2012-08-31,4.31
2012-09-01,5.42
2012-09-02,5.42
2012-09-03,4.31
2012-09-04,4.84
2012-09-05,4.31
2012-09-06,3.82
2012-09-07,3.37
2012-09-08,3.82
2012-09-09,3.82
2012-09-10,4.84
2012-09-11,4.84
2012-09-12,4.84
2012-09-13,8.75
2012-09-14,4.31
2012-09-15,4.31
2012-09-16,4.31
2012-09-17,3.82
2012-09-18,3.82
2012-09-19,3.82
2012-09-20,3.82
2012-09-21,3.82
2012-09-22,3.82
2012-09-23,3.82
2012-09-24,4.31
2012-09-25,4.31
2012-09-26,4.31
2012-09-27,4.31
2012-09-28,3.82
2012-09-29,4.31
2012-09-30,4.84
2012-10-01,6.84
2012-10-02,6.84
2012-10-03,6.08
2012-10-04,5.42
2012-10-05,4.84
2012-10-06,4.31
2012-10-07,3.82
2012-10-08,3.37
2012-10-09,3.37
2012-10-10,3.37
2012-10-11,2.98
2012-10-12,6.08
2012-10-13,3.37
2012-10-14,3.82
2012-10-15,3.82
2012-10-16,3.82
2012-10-17,4.31
2012-10-18,3.82
2012-10-19,3.37
2012-10-20,3.82
2012-10-21,4.31
2012-10-22,6.08
2012-10-23,5.42
2012-10-24,5.42
2012-10-25,4.84
2012-10-26,6.08
2012-10-27,5.42
2012-10-28,4.84
2012-10-29,4.84
2012-10-30,4.84
2012-10-31,6.08
2012-11-01,12.3
2012-11-02,21.3
2012-11-03,12.3
2012-11-04,8.75
2012-11-05,7.72
2012-11-06,8.75
2012-11-07,6.08
2012-11-08,7.72
2012-11-09,6.08
2012-11-10,6.08
2012-11-11,6.08
2012-11-12,4.84
2012-11-13,6.08
2012-11-14,6.08
2012-11-15,6.08
2012-11-16,6.08
2012-11-17,7.72
2012-11-18,11.0
2012-11-19,11.1
2012-11-20,6.84
2012-11-21,7.72
2012-11-22,7.72
2012-11-23,5.42
2012-11-24,4.84
2012-11-25,4.84
2012-11-26,4.84
2012-11-27,6.08
2012-11-28,6.08
2012-11-29,6.08
2012-11-30,4.84
2012-12-01,5.42
2012-12-02,6.08
2012-12-03,7.72
2012-12-04,6.84
2012-12-05,6.08
2012-12-06,6.08
2012-12-07,6.08
2012-12-08,6.08
2012-12-09,6.08
2012-12-10,6.08
2012-12-11,6.08
2012-12-12,6.08
2012-12-13,4.31
2012-12-14,1.9
2012-12-15,1.9
2012-12-16,1.9
2012-12-17,1.9
2012-12-18,1.9
2012-12-19,1.9
2012-12-20,3.37
2012-12-21,5.42
2012-12-22,5.42
2012-12-23,5.42
2012-12-24,5.42
2012-12-25,5.42
2012-12-26,5.42
2012-12-27,5.42
2012-12-28,5.42
2012-12-29,5.42
2012-12-30,6.08
2012-12-31,6.08
2013-01-01,6.08
2013-01-02,6.08
2013-01-03,6.08
2013-01-04,6.08
2013-01-05,5.42
2013-01-06,5.42
2013-01-07,4.84
2013-01-08,4.84
2013-01-09,4.84
2013-01-10,4.84
2013-01-11,4.84
2013-01-12,4.84
2013-01-13,5.0
2013-01-14,5.42
2013-01-15,5.13
2013-01-16,5.32
2013-01-17,5.81
2013-01-18,5.16
2013-01-19,8.73
2013-01-20,7.53
2013-01-21,4.31
2013-01-22,4.31
2013-01-23,5.13
2013-01-24,4.1
2013-01-25,5.81
2013-01-26,4.31
2013-01-27,4.31
2013-01-28,5.0
2013-01-29,4.69
2013-01-30,4.69
2013-01-31,5.0
2013-02-01,4.84
2013-02-02,4.84
2013-02-03,4.84
2013-02-04,4.31
2013-02-05,4.31
2013-02-06,4.31
2013-02-07,4.31
2013-02-08,4.31
2013-02-09,4.31
2013-02-10,4.31
2013-02-11,3.82
2013-02-12,3.82
2013-02-13,6.99
2013-02-14,3.82
2013-02-15,3.82
2013-02-16,3.82
2013-02-17,4.31
2013-02-18,4.31
2013-02-19,3.82
2013-02-20,4.31
2013-02-21,4.31
2013-02-22,4.31
2013-02-23,4.31
2013-02-24,4.31
2013-02-25,5.95
2013-02-26,6.55
2013-02-27,6.61
2013-02-28,6.99
2013-03-01,6.84
2013-03-02,6.84
2013-03-03,6.84
2013-03-04,6.84
2013-03-05,17.4
2013-03-06,206.0
2013-03-07,62.2
2013-03-08,54.3
2013-03-09,35.0
2013-03-10,27.4
2013-03-11,19.2
2013-03-12,15.5
2013-03-13,11.1
2013-03-14,8.75
2013-03-15,15.5
2013-03-16,11.1
2013-03-17,19.2
2013-03-18,9.91
2013-03-19,9.91
2013-03-20,9.91
2013-03-21,8.75
2013-03-22,7.79
2013-03-23,7.79
2013-03-24,7.79
2013-03-25,11.1
2013-03-26,8.75
2013-03-27,7.79
2013-03-28,6.84
2013-03-29,8.75
2013-03-30,11.1
2013-03-31,11.1
2013-04-01,8.75
2013-04-02,11.1
2013-04-03,11.1
2013-04-04,13.7
2013-04-05,11.1
2013-04-06,11.1
2013-04-07,12.3
2013-04-08,9.91
2013-04-09,9.91
2013-04-10,9.91
2013-04-11,9.91
2013-04-12,9.91
2013-04-13,15.72
2013-04-14,11.1
2013-04-15,11.1
2013-04-16,11.1
2013-04-17,8.75
2013-04-18,8.75
2013-04-19,6.08
2013-04-20,6.08
2013-04-21,6.84
2013-04-22,6.84
2013-04-23,6.84
2013-04-24,6.84
2013-04-25,7.72
2013-04-26,8.75
2013-04-27,11.1
2013-04-28,12.25
2013-04-29,10.95
2013-04-30,15.72
2013-05-01,16.9855
2013-05-02,13.0987
2013-05-03,10.9236
2013-05-04,9.893
2013-05-05,8.4669
2013-05-06,7.8699
2013-05-07,6.8666
2013-05-08,6.4326
2013-05-09,6.0978
2013-05-10,5.6936
2013-05-11,5.4989
2013-05-12,5.171
2013-05-13,25.69733681
2013-05-14,5.1354
2013-05-15,4.9533
2013-05-16,7.4002
2013-05-17,6.8432
2013-05-18,10.3406
2013-05-19,10.7737
2013-05-20,14.9877
2013-05-21,11.7124
2013-05-22,9.524
2013-05-23,7.9314
2013-05-24,9.8037
2013-05-25,15.4446
2013-05-26,19.2904
2013-05-27,20.5818
2013-05-28,23.1525
2013-05-29,27.7756
2013-05-30,29.3844
2013-05-31,25.6973
2013-06-01,24.8903
2013-06-02,24.1468
2013-06-03,20.3843
2013-06-04,15.4349
2013-06-05,9.4808
2013-06-06,7.0298
2013-06-07,15.9397
2013-06-08,19.5619
2013-06-09,23.5006
2013-06-10,24.6624
2013-06-11,22.7277
2013-06-12,21.7583
2013-06-13,5.31327431
2013-06-14,14.1607
2013-06-15,10.481
2013-06-16,9.2241
2013-06-17,8.3817
2013-06-18,8.1089
2013-06-19,8.7828
2013-06-20,7.2457
2013-06-21,7.0346
2013-06-22,12.9845
2013-06-23,11.6883
2013-06-24,10.3457
2013-06-25,7.9717
2013-06-26,6.8735
2013-06-27,6.3353
2013-06-28,5.6703
2013-06-29,5.4243
2013-06-30,5.3133
2013-07-01,4.76
2013-07-02,4.53
2013-07-03,4.38
2013-07-04,4.31
2013-07-05,4.23
2013-07-06,3.84
2013-07-07,4.37
2013-07-08,4.13
2013-07-09,3.84
2013-07-10,4.11
2013-07-11,3.56
2013-07-12,5.09
2013-07-13,4.23
2013-07-14,9.04
2013-07-15,7.04
2013-07-16,4.69
2013-07-17,4.01
2013-07-18,4.48
2013-07-19,7.2
2013-07-20,16.25
2013-07-21,11.66
2013-07-22,21.11
2013-07-23,29.14
2013-07-24,24.01
2013-07-25,16.72
2013-07-26,8.67
2013-07-27,5.08
2013-07-28,4.67
2013-07-29,4.15
2013-07-30,3.48
2013-07-31,4.23
2013-08-01,4.2763
2013-08-02,4.3428
2013-08-03,4.9676
2013-08-04,6.328
2013-08-05,5.1223
2013-08-06,4.3236
2013-08-07,3.9271
2013-08-08,5.3023
2013-08-09,5.7645
2013-08-10,5.0986
2013-08-11,5.2686
2013-08-12,4.7848
2013-08-13,6.5
2013-08-14,9.1531
2013-08-15,6.1672
2013-08-16,5.1184
2013-08-17,5.7347
2013-08-18,5.9748
2013-08-19,5.09
2013-08-20,4.44
2013-08-21,3.82
2013-08-22,3.43
2013-08-23,3.5
2013-08-24,4.4
2013-08-25,7.81
2013-08-26,6.5
2013-08-27,7.5
2013-08-28,9.03
2013-08-29,8.17
2013-08-30,6.5
2013-08-31,6.5
2013-09-01,7.01
2013-09-02,6.22
2013-09-03,5.41
2013-09-04,5.19
2013-09-05,5.09
2013-09-06,5.21
2013-09-07,6.14
2013-09-08,9.51
2013-09-09,9.57
2013-09-10,8.02
2013-09-11,9.91
2013-09-12,10.49
2013-09-13,12.0
2013-09-14,10.88
2013-09-15,10.5
2013-09-16,10.71
2013-09-17,10.13
2013-09-18,10.18
2013-09-19,9.57
2013-09-20,9.88
2013-09-21,11.13
2013-09-22,12.21
2013-09-23,10.49
2013-09-24,10.21
2013-09-25,10.37
2013-09-26,10.58
2013-09-27,10.87
2013-09-28,10.93
2013-09-29,11.0
2013-09-30,12.0
2013-10-01,11.24
2013-10-02,11.45
2013-10-03,11.45
2013-10-04,11.45
2013-10-05,12.6
2013-10-06,12.6
2013-10-07,12.39
2013-10-08,12.19
2013-10-09,12.1
2013-10-10,12.34
2013-10-11,11.69
2013-10-12,10.32
2013-10-13,4.35
2013-10-14,9.23
2013-10-15,8.57
2013-10-16,6.18
2013-10-17,6.32
2013-10-18,6.28
2013-10-19,5.26
2013-10-20,5.18
2013-10-21,4.98
2013-10-22,4.88
2013-10-23,4.86
2013-10-24,4.48
2013-10-25,4.52
2013-10-26,4.69
2013-10-27,4.77
2013-10-28,4.7
2013-10-29,4.34
2013-10-30,4.22
2013-10-31,4.35
2013-11-01,4.15
2013-11-02,4.18
2013-11-03,4.24
2013-11-04,4.1
2013-11-05,4.11
2013-11-06,3.91
2013-11-07,4.03
2013-11-08,4.3
2013-11-09,4.32
2013-11-10,4.32
2013-11-11,3.81
2013-11-12,4.21
2013-11-13,7.26
2013-11-14,4.06
2013-11-15,4.05
2013-11-16,4.17
2013-11-17,12.87
2013-11-18,67.53
2013-11-19,55.57
2013-11-20,25.32
2013-11-21,14.75
2013-11-22,11.82
2013-11-23,14.17
2013-11-24,14.82
2013-11-25,14.83
2013-11-26,13.94
2013-11-27,13.58
2013-11-28,10.61
2013-11-29,9.54
2013-11-30,7.26
2013-12-01,6.52
2013-12-02,6.19
2013-12-03,5.85
2013-12-04,5.5
2013-12-05,5.61
2013-12-06,5.68
2013-12-07,5.87
2013-12-08,5.63
2013-12-09,5.44
2013-12-10,5.63
2013-12-11,5.67
2013-12-12,5.33
2013-12-13,4.59
2013-12-14,5.13
2013-12-15,4.81
2013-12-16,5.08
2013-12-17,5.26
2013-12-18,5.28
2013-12-19,5.44
2013-12-20,6.16
2013-12-21,6.15
2013-12-22,5.44
2013-12-23,5.0
2013-12-24,5.11
2013-12-25,5.19
2013-12-26,4.96
2013-12-27,4.87
2013-12-28,4.93
2013-12-29,5.0
2013-12-30,4.66
2013-12-31,4.59
2014-01-01,4.6
2014-01-02,5.03
2014-01-03,5.01
2014-01-04,5.11
2014-01-05,5.47
2014-01-06,5.38
2014-01-07,5.12
2014-01-08,5.39
2014-01-09,5.0
2014-01-10,5.02
2014-01-11,5.19
2014-01-12,4.87
2014-01-13,4.97
2014-01-14,6.84
2014-01-15,4.9
2014-01-16,5.04
2014-01-17,4.97
2014-01-18,5.03
2014-01-19,7.86
2014-01-20,6.84
2014-01-21,8.75
2014-01-22,7.72
2014-01-23,8.75
2014-01-24,8.75
2014-01-25,8.75
2014-01-26,8.75
2014-01-27,8.75
2014-01-28,7.72
2014-01-29,7.72
2014-01-30,6.84
2014-01-31,6.84
2014-02-01,6.84
2014-02-02,7.72
2014-02-03,6.84
2014-02-04,6.84
2014-02-05,6.84
2014-02-06,6.08
2014-02-07,6.08
2014-02-08,8.75
2014-02-09,6.08
2014-02-10,6.84
2014-02-11,6.84
2014-02-12,6.08
2014-02-13,6.08
2014-02-14,5.49
2014-02-15,6.08
2014-02-16,6.08
2014-02-17,6.08
2014-02-18,6.08
2014-02-19,6.08
2014-02-20,6.08
2014-02-21,6.08
2014-02-22,5.49
2014-02-23,5.49
2014-02-24,5.49
2014-02-25,5.49
2014-02-26,5.49
2014-02-27,5.49
2014-02-28,5.49
2014-03-01,5.49
2014-03-02,5.49
2014-03-03,5.49
2014-03-04,5.49
2014-03-05,5.49
2014-03-06,6.08
2014-03-07,5.49
2014-03-08,5.49
2014-03-09,5.49
2014-03-10,4.84
2014-03-11,4.84
2014-03-12,4.84
2014-03-13,5.49
2014-03-14,5.65
2014-03-15,5.53
2014-03-16,5.14
2014-03-17,5.4
2014-03-18,5.31
2014-03-19,5.31
2014-03-20,5.14
2014-03-21,5.28
2014-03-22,5.32
2014-03-23,5.64
2014-03-24,5.65
2014-03-25,5.66
2014-03-26,6.39
2014-03-27,6.11
2014-03-28,6.01
2014-03-29,6.3
2014-03-30,5.49
2014-03-31,5.65
2014-04-01,5.51
2014-04-02,5.48
2014-04-03,6.08
2014-04-04,26.42
2014-04-05,15.24
2014-04-06,10.72
2014-04-07,9.07
2014-04-08,8.16
2014-04-09,7.58
2014-04-10,7.09
2014-04-11,6.65
2014-04-12,6.88
2014-04-13,6.59
2014-04-14,5.53
2014-04-15,5.27
2014-04-16,5.24
2014-04-17,5.06
2014-04-18,5.08
2014-04-19,5.07
2014-04-20,4.95
2014-04-21,4.98
2014-04-22,5.55
2014-04-23,5.88
2014-04-24,5.59
2014-04-25,5.46
2014-04-26,6.66
2014-04-27,9.4
2014-04-28,6.8
2014-04-29,6.08
2014-04-30,5.53
2014-05-01,5.44
2014-05-02,5.82
2014-05-03,5.77
2014-05-04,5.45
2014-05-05,5.3
2014-05-06,4.46
2014-05-07,3.89
2014-05-08,4.14
2014-05-09,3.98
2014-05-10,3.89
2014-05-11,3.89
2014-05-12,3.78
2014-05-13,3.33
2014-05-14,5.63
2014-05-15,3.28
2014-05-16,2.74
2014-05-17,1.75
2014-05-18,2.17
2014-05-19,2.56
2014-05-20,2.52
2014-05-21,2.97
2014-05-22,2.96
2014-05-23,2.4
2014-05-24,2.17
2014-05-25,2.29
2014-05-26,3.59
2014-05-27,9.4
2014-05-28,10.46
2014-05-29,8.94
2014-05-30,6.9
2014-05-31,5.63
2014-06-01,4.97
2014-06-02,4.28
2014-06-03,3.38
2014-06-04,4.97
2014-06-05,3.65
2014-06-06,2.99
2014-06-07,2.58
2014-06-08,2.52
2014-06-09,2.39
2014-06-10,1.95
2014-06-11,1.8
2014-06-12,1.63
2014-06-13,2.63
2014-06-14,5.22
2014-06-15,12.68
2014-06-16,9.33
2014-06-17,6.49
2014-06-18,8.61
2014-06-19,7.41
2014-06-20,5.28
2014-06-21,4.08
2014-06-22,3.58
2014-06-23,3.33
2014-06-24,3.17
2014-06-25,2.94
2014-06-26,2.99
2014-06-27,3.91
2014-06-28,3.37
2014-06-29,2.93
2014-06-30,5.22
2014-07-01,7.38
2014-07-02,5.56
2014-07-03,5.75
2014-07-04,5.88
2014-07-05,6.51
2014-07-06,8.94
2014-07-07,8.86
2014-07-08,8.69
2014-07-09,6.88
2014-07-10,7.08
2014-07-11,4.61
2014-07-12,3.53
2014-07-13,3.32
2014-07-14,5.82
2014-07-15,2.67
2014-07-16,2.02
2014-07-17,2.8
2014-07-18,2.33
2014-07-19,2.01
2014-07-20,6.87
2014-07-21,14.97
2014-07-22,9.23
2014-07-23,7.73
2014-07-24,6.86
2014-07-25,6.29
2014-07-26,7.52
2014-07-27,7.08
2014-07-28,8.91
2014-07-29,20.2
2014-07-30,10.21
2014-07-31,5.82
2014-08-01,4.63
2014-08-02,5.49
2014-08-03,6.84
2014-08-04,6.13
2014-08-05,5.45
2014-08-06,4.38
2014-08-07,3.1
2014-08-08,8.59
2014-08-09,3.21
2014-08-10,2.55
2014-08-11,2.08
2014-08-12,1.49
2014-08-13,2.57
2014-08-14,5.98
2014-08-15,3.37
2014-08-16,2.93
2014-08-17,2.99
2014-08-18,3.04
2014-08-19,2.69
2014-08-20,2.55
2014-08-21,4.36
2014-08-22,9.72
2014-08-23,31.94
